CustomerKey;GeographyKey;CustomerAlternateKey;Title;FirstName;MiddleName;LastName;NameStyle;BirthYear;BirthMonth;BirthDay;MaritalStatus;Suffix;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;EnglishEducation;SpanishEducation;FrenchEducation;EnglishOccupation;SpanishOccupation;FrenchOccupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;Phone;DateFirstPurchase;CommuteDistance
11536;322;AW00011536;null;Logan;J;Chow;FALSE;1985;4;13;M;null;M;logan25@adventure-works.com;60000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;6024 Lacanda;null;545-555-0121;24.02.2018;1-2 Miles
11537;310;AW00011537;null;Dakota;null;Ross;FALSE;1979;9;21;M;null;M;dakota3@adventure-works.com;60000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;1024 Walnut Blvd.;null;186-555-0170;21.02.2018;0-1 Miles
11538;352;AW00011538;null;Nicole;B;Taylor;FALSE;1981;2;24;S;null;F;nicole9@adventure-works.com;60000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;0;0;112 Kathleen Drive;null;217-555-0170;16.02.2018;0-1 Miles
11539;311;AW00011539;null;Justin;null;Washington;FALSE;1986;8;18;M;null;M;justin10@adventure-works.com;60000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;6092 Chestnut;null;701-555-0175;23.02.2018;1-2 Miles
11540;312;AW00011540;null;Alberto;C;Navarro;FALSE;1986;1;24;S;null;M;alberto11@adventure-works.com;60000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;7615 Buena Vista;null;535-555-0131;13.02.2018;1-2 Miles
11541;547;AW00011541;null;Aidan;D;Ross;FALSE;1980;10;9;S;null;M;aidan4@adventure-works.com;60000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;0;0;2209 Sequoia Drive;null;154-555-0143;12.02.2018;0-1 Miles
11542;278;AW00011542;null;Alejandro;L;Tang;FALSE;1995;9;7;S;null;M;alejandro30@adventure-works.com;20000;1;1;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;0;0;5545 Clemson Court;null;1 (11) 500 555-0124;12.10.2019;0-1 Miles
11543;201;AW00011543;null;Sheena;null;Chande;FALSE;1989;8;16;M;null;F;sheena13@adventure-works.com;20000;1;1;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;1;9, rue des Vendangeurs;null;1 (11) 500 555-0178;23.05.2020;2-5 Miles
11544;127;AW00011544;null;Joel;A;Garcia;FALSE;1995;5;4;M;null;M;joel14@adventure-works.com;30000;1;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;Essener Straße 8;null;1 (11) 500 555-0159;29.01.2020;1-2 Miles
11545;200;AW00011545;null;Reginald;null;Dominguez;FALSE;1989;9;22;M;null;M;reginald20@adventure-works.com;30000;1;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;88, rue Georges-Clémenceau;null;1 (11) 500 555-0137;14.12.2019;0-1 Miles
11546;189;AW00011546;null;Christine;null;Chande;FALSE;1989;9;11;M;null;F;christine10@adventure-works.com;30000;1;1;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;522bis, rue des Peupliers;null;1 (11) 500 555-0179;05.05.2019;2-5 Miles
11547;201;AW00011547;null;Cindy;E;Sai;FALSE;1995;3;5;M;null;F;cindy6@adventure-works.com;40000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;88, allée des Princes;null;1 (11) 500 555-0111;28.05.2019;0-1 Miles
11548;230;AW00011548;null;Raymond;null;Sanchez;FALSE;1990;4;11;S;null;M;raymond21@adventure-works.com;40000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Clerical;Administrativo;Employé;1;0;2381 Tupelo Drive;null;1 (11) 500 555-0160;04.05.2018;0-1 Miles
11549;257;AW00011549;null;Crystal;J;Liang;FALSE;1995;9;3;M;null;F;crystal17@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;5077 Bannock Ct.;null;1 (11) 500 555-0120;23.05.2018;0-1 Miles
11550;263;AW00011550;null;Deb;null;Torres;FALSE;1995;8;5;S;null;F;deb4@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;7553 Harness Circle;null;1 (11) 500 555-0125;22.06.2018;0-1 Miles
11551;215;AW00011551;null;Shannon;null;Alvarez;FALSE;1994;5;21;S;null;M;shannon26@adventure-works.com;10000;3;3;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;1;268, avenue de l´Europe;null;1 (11) 500 555-0159;02.08.2019;0-1 Miles
11552;135;AW00011552;null;Eddie;L;Rubio;FALSE;1988;11;23;S;null;M;eddie21@adventure-works.com;20000;1;1;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;0;1;Heiderplatz 662;null;1 (11) 500 555-0159;04.06.2020;1-2 Miles
11553;266;AW00011553;null;Sharon;D;Luo;FALSE;1989;3;8;M;null;F;sharon12@adventure-works.com;20000;1;1;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;1;6804 Coldwater Drive;null;1 (11) 500 555-0118;23.01.2020;2-5 Miles
11554;224;AW00011554;null;Sydney;null;Simmons;FALSE;1948;3;27;S;null;F;sydney37@adventure-works.com;10000;4;0;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;2;88, avenue de l´ Union Centrale;null;1 (11) 500 555-0198;09.10.2019;0-1 Miles
11555;237;AW00011555;null;Alexandria;R;Henderson;FALSE;1953;7;4;M;null;F;alexandria5@adventure-works.com;40000;1;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;11, rue de la Cavalerie;null;1 (11) 500 555-0182;09.10.2019;0-1 Miles
11556;271;AW00011556;null;Lucas;J;Evans;FALSE;1988;11;10;M;null;M;lucas10@adventure-works.com;20000;1;1;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;1;1;3663 A St.;null;1 (11) 500 555-0153;23.05.2020;2-5 Miles
11557;278;AW00011557;null;Felicia;null;Ramos;FALSE;1988;7;14;S;null;F;felicia16@adventure-works.com;30000;1;1;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;0;0;9557 Steven Circle;null;1 (11) 500 555-0191;09.01.2020;1-2 Miles
11558;276;AW00011558;null;Ivan;E;Malhotra;FALSE;1989;2;18;S;null;M;ivan3@adventure-works.com;30000;1;1;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;0;0;5086 Nottingham Place;null;1 (11) 500 555-0198;02.05.2020;0-1 Miles
11559;161;AW00011559;null;Frederick;M;Subram;FALSE;1994;12;12;S;null;M;frederick12@adventure-works.com;30000;1;1;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;0;1;Rotthäuser Weg 636;null;1 (11) 500 555-0111;01.05.2020;0-1 Miles
11560;248;AW00011560;null;Whitney;null;Srini;FALSE;1994;8;9;S;null;F;whitney7@adventure-works.com;30000;1;1;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;0;1;7341 Rockne Drive;null;1 (11) 500 555-0115;05.05.2020;1-2 Miles
11561;159;AW00011561;null;Briana;null;Dominguez;FALSE;1988;1;21;S;null;F;briana12@adventure-works.com;10000;5;5;Partial High School;Educación secundaria (en curso);Niveau bac;Manual;Obrero;Ouvrier;1;2;Hüttenstr 7005;null;1 (11) 500 555-0166;22.07.2018;0-1 Miles
11562;158;AW00011562;null;Jarrod;null;Gonzalez;FALSE;1987;10;17;M;null;M;jarrod17@adventure-works.com;20000;1;1;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;1;Nonnendamm 22;null;1 (11) 500 555-0151;27.11.2019;2-5 Miles
11563;247;AW00011563;null;Cesar;null;Srini;FALSE;1987;8;1;S;null;M;cesar7@adventure-works.com;20000;1;1;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;1;1547 Larkwood Ct.;null;1 (11) 500 555-0189;06.12.2019;2-5 Miles
11564;146;AW00011564;null;Jorge;L;Liang;FALSE;1988;1;9;S;null;M;jorge19@adventure-works.com;20000;1;1;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;2;Heiderweg 4982;null;1 (11) 500 555-0161;19.07.2018;0-1 Miles
11565;229;AW00011565;null;Erik;S;Diaz;FALSE;1987;12;30;S;null;M;erik4@adventure-works.com;20000;2;2;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;0;4408 Trinity Ave.;null;1 (11) 500 555-0157;09.02.2020;0-1 Miles
11566;226;AW00011566;null;April;L;Shan;FALSE;1989;3;1;M;null;F;april8@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;401, boulevard du Montparnasse;null;1 (11) 500 555-0172;01.07.2019;0-1 Miles
11567;165;AW00011567;null;Carla;null;Perez;FALSE;1994;9;19;M;null;F;carla24@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;0;Klara Straße 8463;null;1 (11) 500 555-0146;16.08.2019;0-1 Miles
11568;236;AW00011568;null;Alexia;null;Foster;FALSE;1988;4;21;S;null;F;alexia13@adventure-works.com;20000;2;2;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;0;7246 Gloria Terr.;null;1 (11) 500 555-0182;12.06.2018;0-1 Miles
11569;274;AW00011569;null;Troy;null;Malhotra;FALSE;1993;5;6;M;null;M;troy5@adventure-works.com;30000;1;1;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;1;1629 Queens Road;null;1 (11) 500 555-0125;22.04.2020;2-5 Miles
11570;124;AW00011570;null;Kristin;K;Andersen;FALSE;1987;7;22;M;null;F;kristin14@adventure-works.com;30000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;Zimmerstr 137;null;1 (11) 500 555-0199;26.08.2018;0-1 Miles
11571;183;AW00011571;null;Joel;null;Sai;FALSE;1987;11;15;M;null;M;joel5@adventure-works.com;30000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;99, rue du Puits Dixme;null;1 (11) 500 555-0144;15.05.2019;0-1 Miles
11572;186;AW00011572;null;Billy;null;Moreno;FALSE;1993;3;11;M;null;M;billy8@adventure-works.com;30000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;8733, rue Basse-du-Rocher;null;1 (11) 500 555-0165;12.05.2019;0-1 Miles
11573;276;AW00011573;null;Meagan;W;Subram;FALSE;1992;11;11;S;null;F;meagan13@adventure-works.com;20000;2;2;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;1;7469 Paradise Ct.;null;1 (11) 500 555-0144;28.12.2019;0-1 Miles
11574;274;AW00011574;null;Karla;V;Luo;FALSE;1987;1;14;S;null;F;karla6@adventure-works.com;20000;2;2;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;1;7390 Discovery Bay;null;1 (11) 500 555-0139;16.08.2019;0-1 Miles
11575;243;AW00011575;null;Jackson;null;Campbell;FALSE;1986;10;19;S;null;M;jackson37@adventure-works.com;20000;2;2;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;2;2109 Mt. Washington;null;1 (11) 500 555-0182;22.06.2018;0-1 Miles
11576;185;AW00011576;null;Micah;V;Zhu;FALSE;1986;8;10;M;null;M;micah1@adventure-works.com;30000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;68, avenue de l´ Union Centrale;null;1 (11) 500 555-0185;18.05.2019;0-1 Miles
11577;194;AW00011577;null;Janet;null;Serrano;FALSE;1987;4;21;M;null;F;janet22@adventure-works.com;30000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;6788 Edward Ave;null;1 (11) 500 555-0135;24.05.2019;0-1 Miles
11578;222;AW00011578;null;Trisha;null;Huang;FALSE;1986;5;8;S;null;F;trisha0@adventure-works.com;10000;3;2;Partial High School;Educación secundaria (en curso);Niveau bac;Manual;Obrero;Ouvrier;1;2;33, place de la République;null;1 (11) 500 555-0128;02.05.2019;0-1 Miles
11579;272;AW00011579;null;Clayton;null;Beck;FALSE;1997;2;13;S;null;M;clayton38@adventure-works.com;20000;3;3;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;1;3626 N Ranchford Court;null;1 (11) 500 555-0184;01.01.2020;0-1 Miles
11580;230;AW00011580;null;Melvin;null;Raje;FALSE;1955;3;12;M;null;M;melvin12@adventure-works.com;30000;1;0;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;9113 Flamingo Dr.;null;1 (11) 500 555-0167;17.09.2019;2-5 Miles
11581;193;AW00011581;null;Cindy;null;Jordan;FALSE;1988;3;3;M;null;F;cindy2@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;0;987, rue de la Centenaire;null;1 (11) 500 555-0161;15.07.2019;0-1 Miles
11582;222;AW00011582;null;Claudia;E;Ma;FALSE;1990;4;9;S;null;F;claudia14@adventure-works.com;30000;2;2;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;1;0;222, rue de Cambrai;null;1 (11) 500 555-0167;10.05.2019;0-1 Miles
11583;207;AW00011583;null;Karla;M;Xu;FALSE;1987;3;26;S;null;F;karla5@adventure-works.com;30000;2;2;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;1;0;79, rue de la Comédie;null;1 (11) 500 555-0160;24.05.2019;0-1 Miles
11584;171;AW00011584;null;Devin;J;Carter;FALSE;1987;5;22;M;null;M;devin33@adventure-works.com;40000;1;0;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;Buergermeister-ulrich-str 5;null;1 (11) 500 555-0183;17.02.2020;0-1 Miles
11585;231;AW00011585;null;Kari;L;Perez;FALSE;1992;3;4;M;null;F;kari21@adventure-works.com;40000;1;0;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;6124 Clayton Road;null;1 (11) 500 555-0192;06.06.2020;0-1 Miles
11586;278;AW00011586;null;Alberto;null;Romero;FALSE;1987;6;14;M;null;M;alberto10@adventure-works.com;40000;1;0;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;2348 Fruitwood;null;1 (11) 500 555-0133;30.03.2020;0-1 Miles
11587;184;AW00011587;null;Kevin;null;Bryant;FALSE;1991;10;18;S;null;M;kevin20@adventure-works.com;30000;2;2;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;1;2;21, rue du Puits Dixme;null;1 (11) 500 555-0186;02.05.2019;0-1 Miles
11588;223;AW00011588;null;Candace;null;Mehta;FALSE;1986;1;11;M;null;F;candace14@adventure-works.com;30000;2;2;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;0;2;24, rue Royale;null;1 (11) 500 555-0112;02.05.2019;0-1 Miles
11589;257;AW00011589;null;Ebony;null;Malhotra;FALSE;1991;5;1;M;null;F;ebony4@adventure-works.com;40000;1;0;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;7959 Mt. Wilson Way;null;1 (11) 500 555-0113;05.11.2019;0-1 Miles
11590;221;AW00011590;null;Erika;F;Diaz;FALSE;1996;4;12;S;null;F;erika2@adventure-works.com;30000;2;2;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;1;2;Attaché de Presse;null;1 (11) 500 555-0124;04.05.2019;0-1 Miles
11591;209;AW00011591;null;Stacey;W;Lu;FALSE;1984;11;12;S;null;F;stacey12@adventure-works.com;30000;3;3;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;1;0;67, avenue de l´ Union Centrale;null;1 (11) 500 555-0157;07.07.2017;0-1 Miles
11592;198;AW00011592;null;Darrell;T;Raji;FALSE;2000;3;3;S;null;M;darrell9@adventure-works.com;20000;0;0;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;1;68, impasse Notre-Dame;null;1 (11) 500 555-0178;07.07.2017;2-5 Miles
11593;183;AW00011593;null;Armando;null;Moreno;FALSE;1998;9;22;S;null;M;armando6@adventure-works.com;20000;0;0;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;1;121, rue de Cambrai;null;1 (11) 500 555-0165;13.07.2017;2-5 Miles
11594;213;AW00011594;null;Corey;null;Goel;FALSE;2001;5;3;S;null;M;corey16@adventure-works.com;20000;4;4;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;2;11, rue de l'Espace De Schengen;null;1 (11) 500 555-0111;18.01.2020;0-1 Miles
11595;117;AW00011595;null;Sebastian;null;Howard;FALSE;2000;12;29;S;null;M;sebastian12@adventure-works.com;20000;5;5;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;3;Höhenstr 9419;null;1 (11) 500 555-0112;01.06.2020;0-1 Miles
11596;267;AW00011596;null;Roger;E;Raje;FALSE;1985;3;2;M;null;M;roger41@adventure-works.com;40000;1;0;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;9100 Main Street;null;1 (11) 500 555-0154;03.03.2020;0-1 Miles
11597;225;AW00011597;null;Janelle;C;Chandra;FALSE;1999;8;6;S;null;F;janelle2@adventure-works.com;30000;3;3;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;1;2;25, avenue de la Gare;null;1 (11) 500 555-0161;04.06.2020;0-1 Miles
11598;174;AW00011598;null;Meredith;B;Ruiz;FALSE;1999;12;30;S;null;F;meredith24@adventure-works.com;30000;3;3;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;1;3;Holzstr 6444;null;1 (11) 500 555-0113;12.08.2018;0-1 Miles
11599;211;AW00011599;null;Melody;null;Diaz;FALSE;1999;3;16;S;null;F;melody3@adventure-works.com;20000;0;0;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;1;Attaché de Presse;null;1 (11) 500 555-0114;11.07.2017;1-2 Miles
11600;218;AW00011600;null;Linda;D;Rubio;FALSE;1998;10;5;S;null;F;linda36@adventure-works.com;30000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;0;1;2616, rue de Linois;null;1 (11) 500 555-0153;07.10.2019;2-5 Miles
11601;209;AW00011601;null;Ivan;S;Raman;FALSE;1999;2;18;S;null;M;ivan8@adventure-works.com;30000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;1;1;335, rue Basse-du-Rocher;null;1 (11) 500 555-0119;12.07.2017;2-5 Miles
11602;135;AW00011602;null;Larry;null;Gill;FALSE;1998;10;11;S;null;M;larry16@adventure-works.com;30000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;0;1;Am Gallberg 645;null;1 (11) 500 555-0125;11.12.2019;2-5 Miles
11603;244;AW00011603;null;Geoffrey;null;Gonzalez;FALSE;1998;8;6;S;null;M;geoffrey16@adventure-works.com;30000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;0;1;1538 Golden Meadow;null;1 (11) 500 555-0131;20.06.2018;0-1 Miles
11604;275;AW00011604;null;Edgar;null;Sanchez;FALSE;1998;12;1;S;null;M;edgar21@adventure-works.com;30000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;1;1;6543 Jacobsen Street;null;1 (11) 500 555-0117;05.06.2018;2-5 Miles
11605;176;AW00011605;null;Heidi;L;Subram;FALSE;1998;5;20;S;null;F;heidi15@adventure-works.com;20000;0;0;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;1;Auf den Kuhlen Straße 9;null;1 (11) 500 555-0183;09.08.2018;1-2 Miles
11606;212;AW00011606;null;Melody;null;Ramos;FALSE;2002;1;30;S;null;F;melody17@adventure-works.com;10000;0;0;Partial High School;Educación secundaria (en curso);Niveau bac;Manual;Obrero;Ouvrier;0;2;2, rue de la Comédie;null;1 (11) 500 555-0182;06.07.2017;0-1 Miles
11607;202;AW00011607;null;Clinton;H;Moreno;FALSE;2002;5;5;S;null;M;clinton3@adventure-works.com;20000;0;0;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;1;1;610, rue des Rosiers;null;1 (11) 500 555-0152;12.07.2017;2-5 Miles
11608;217;AW00011608;null;Cesar;E;Madan;FALSE;1997;9;1;S;null;M;cesar6@adventure-works.com;20000;0;0;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;1;774, rue Descartes;null;1 (11) 500 555-0157;15.05.2020;5-10 Miles
11609;277;AW00011609;null;Eugene;E;Ye;FALSE;1997;12;24;S;null;M;eugene13@adventure-works.com;30000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;0;1;2877 Bounty Way;null;1 (11) 500 555-0128;30.06.2018;0-1 Miles
11610;269;AW00011610;null;Blake;null;Collins;FALSE;1996;10;20;S;null;M;blake47@adventure-works.com;30000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;0;1;4519 Lydia Lane;null;1 (11) 500 555-0140;12.06.2018;0-1 Miles
11611;183;AW00011611;null;Ernest;null;Lin;FALSE;2001;2;23;M;null;M;ernest7@adventure-works.com;20000;0;0;Partial High School;Educación secundaria (en curso);Niveau bac;Manual;Obrero;Ouvrier;0;1;65, rue Faubourg St Antoine;null;1 (11) 500 555-0190;14.07.2017;2-5 Miles
11612;230;AW00011612;null;Keith;null;Andersen;FALSE;2001;10;7;S;null;M;keith16@adventure-works.com;20000;0;0;Partial High School;Educación secundaria (en curso);Niveau bac;Manual;Obrero;Ouvrier;0;2;2411 Clark Creek Lane;null;1 (11) 500 555-0182;05.07.2018;0-1 Miles
11613;158;AW00011613;null;Meredith;M;Prasad;FALSE;1997;5;2;S;null;F;meredith8@adventure-works.com;30000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;0;1;Hunzinger Allee 292;null;1 (11) 500 555-0162;14.10.2018;0-1 Miles
11614;172;AW00011614;null;Katrina;M;Sharma;FALSE;1997;2;13;S;null;F;katrina8@adventure-works.com;30000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;0;1;Nollendorfplatz 62;null;1 (11) 500 555-0115;11.10.2018;2-5 Miles
11615;242;AW00011615;null;Dwayne;H;Navarro;FALSE;1997;5;20;M;null;M;dwayne9@adventure-works.com;40000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;5717 Monterey Ave;null;1 (11) 500 555-0163;25.07.2018;1-2 Miles
11616;260;AW00011616;null;Casey;null;Nath;FALSE;1996;9;5;M;null;F;casey20@adventure-works.com;40000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;3728 Chinquapin Ct.;null;1 (11) 500 555-0130;06.07.2018;1-2 Miles
11617;326;AW00011617;null;Sean;null;Brooks;FALSE;1980;10;1;S;null;M;sean8@adventure-works.com;60000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;0;0;6616 Baird Court;null;294-555-0111;10.02.2018;0-1 Miles
11618;49;AW00011618;null;Brian;M;Ramirez;FALSE;1980;10;21;M;null;M;brian19@adventure-works.com;60000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;9145 Danesta Dr.;null;167-555-0144;13.07.2019;1-2 Miles
11619;69;AW00011619;null;Sierra;J;Young;FALSE;1994;10;29;S;null;F;sierra15@adventure-works.com;50000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;3230 Virginia Hills;null;410-555-0125;12.07.2019;1-2 Miles
11620;609;AW00011620;null;Megan;M;Rodriguez;FALSE;1994;10;18;S;null;F;megan23@adventure-works.com;50000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;7285 Roanwood Way;null;156-555-0144;12.07.2019;0-1 Miles
11621;611;AW00011621;null;Leah;R;She;FALSE;1994;8;19;S;null;F;leah19@adventure-works.com;50000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;0;0;8120 E Leland;null;787-555-0163;02.01.2020;0-1 Miles
11622;623;AW00011622;null;Gabriel;null;Allen;FALSE;1995;6;16;M;null;M;gabriel53@adventure-works.com;50000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;8520 Waterview Place;null;787-555-0146;09.09.2019;0-1 Miles
11623;322;AW00011623;null;Angela;null;Perry;FALSE;1994;12;25;S;null;F;angela10@adventure-works.com;50000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;4117 Missing Canyon Court;null;198-555-0159;07.02.2018;1-2 Miles
11624;339;AW00011624;null;Ryan;C;Smith;FALSE;2000;3;19;S;null;M;ryan39@adventure-works.com;50000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;5462 El Pintado Rd.;null;394-555-0168;21.02.2018;1-2 Miles
11625;352;AW00011625;null;Zachary;S;Moore;FALSE;1994;7;19;M;null;M;zachary37@adventure-works.com;50000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;9734 Jane Ct.;null;209-555-0118;24.02.2018;1-2 Miles
11626;360;AW00011626;null;Destiny;null;Rogers;FALSE;1994;12;12;M;null;F;destiny26@adventure-works.com;50000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;3588 Vancouver Way;null;262-555-0170;01.02.2018;0-1 Miles
11627;372;AW00011627;null;Dalton;null;Gray;FALSE;1994;8;27;M;null;M;dalton76@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;4833 Nottingham Pl.;null;263-555-0144;28.01.2020;0-1 Miles
11628;298;AW00011628;null;Mariah;M;Wood;FALSE;1993;11;14;S;null;F;mariah6@adventure-works.com;40000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;4088 Mills Place;null;662-555-0125;12.02.2018;1-2 Miles
11629;345;AW00011629;null;Isaiah;D;Wright;FALSE;1992;8;7;S;null;M;isaiah45@adventure-works.com;40000;4;4;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;3;7501 Sandy Cove Lane;null;525-555-0190;25.02.2018;10+ Miles
